Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
train	1377298349007769623	repcawthorn	repmmm	2021-03-31	1	R	False	False	False	False	False	False	False	False
train	1372921893565702144	replawrence	royblunt	2021-03-19	-1	D	False	False	False	False	True	False	False	False
train	1378484472564363265	repwexton	repdavidrouzer	2021-04-03	-1	D	False	False	False	False	False	False	False	False
train	1380304996974010373	repandylevin	repbrianfitz	2021-04-08	-1	D	False	False	False	False	True	False	False	False
train	1381275851271077889	greschenthaler	repdinatitus	2021-04-11	-1	R	False	False	False	False	False	True	False	False
train	1382059516825587717	repjoewilson	repmobrooks	2021-04-13	1	R	True	False	False	False	False	True	False	False
train	1382333130141528064	repjerrynadler	reptomsuozzi	2021-04-14	1	D	False	False	False	False	False	False	False	False
train	1383101399395934208	repjahanahayes	repmarktakano	2021-04-16	1	D	True	False	False	False	False	True	False	False
train	1383166558718070784	bettymccollum04	repmarienewman	2021-04-16	1	D	False	False	False	False	False	True	False	False
train	1384894733168828420	gopleader	repherrell	2021-04-21	1	R	False	False	False	False	True	False	False	False
train	1379111390531751942	michaelgwaltz	repandykimnj	2021-04-05	-1	R	True	False	False	False	False	True	False	False
train	1372636077979267078	repandybiggsaz	repjerrynadler	2021-03-18	-1	R	False	False	True	False	False	False	False	False
train	1372595178184323076	repcori	repgracemeng	2021-03-18	1	D	True	False	False	False	False	False	False	False
train	1372267769388003332	rep_stevewomack	repstefanik	2021-03-17	1	R	False	False	False	False	True	False	False	False
train	1364757646121787393	repsusanwild	repmarienewman	2021-02-24	1	D	True	False	False	False	True	False	False	False
train	1365111724681146372	repricklarsen	repderekkilmer	2021-02-25	1	D	True	False	False	False	False	False	False	False
train	1365367353236676614	repkclark	repdean	2021-02-26	1	D	True	False	False	False	False	True	False	False
train	1365423494868197380	repcohen	reptimburchett	2021-02-26	-1	D	False	False	False	False	False	True	False	False
train	1365542537721765890	rep_stevewomack	repashleyhinson	2021-02-27	1	R	True	False	False	False	True	False	False	False
train	1366096914115100679	senstabenow	senatortimscott	2021-02-28	-1	D	True	False	False	False	False	False	False	False
train	1366430572873191424	repmullin	repashleyhinson	2021-03-01	1	R	True	False	False	False	False	False	False	False
train	1366486099124699137	senjeffmerkley	senwarren	2021-03-01	1	D	False	False	False	False	False	True	False	False
train	1366844170963476480	repstricklandwa	repdavidtrone	2021-03-02	1	D	True	False	False	False	True	True	False	False
train	1366856109575831555	repnancymace	senmikelee	2021-03-02	1	R	False	False	False	False	False	False	False	False
train	1367194678148419584	repfredkeller	gopleader	2021-03-03	1	R	False	False	False	False	False	False	False	False
train	1367202169888399361	repwesterman	repbrownley	2021-03-03	-1	R	True	False	False	False	False	True	False	False
train	1367277264258420748	repnewhouse	repzoelofgren	2021-03-03	-1	R	False	False	False	False	False	True	False	False
train	1368986366621724677	repblaine	royblunt	2021-03-08	1	R	True	False	False	False	True	False	False	False
train	1369298452916670475	repdanbishop	speakerpelosi	2021-03-09	-1	R	False	True	True	False	False	False	False	False
train	1369712405983473670	repagonzalez	senrobportman	2021-03-10	1	R	False	False	False	False	False	True	False	False
train	1371559158907072513	repmattgaetz	repboebert	2021-03-15	1	R	True	False	False	False	False	False	False	False
train	1385352753464102920	repcolinallred	rodneydavis	2021-04-22	-1	D	False	False	False	False	False	True	False	False
train	1385698627335512066	repburgessowens	senatortimscott	2021-04-23	1	R	True	False	False	False	False	False	False	False
train	1385732863799218178	repsusielee	repkatieporter	2021-04-23	1	D	True	False	False	False	False	True	False	False
train	1386492871700791296	senrobportman	sensherrodbrown	2021-04-25	-1	R	False	False	False	False	True	False	False	False
train	1395468719078391809	repbarrymoore	repcawthorn	2021-05-20	1	R	False	False	False	False	False	True	False	False
train	1397303966426304515	repjayapal	senblumenthal	2021-05-25	1	D	True	False	False	False	True	False	False	False
train	1397978762201927681	repwalorski	repdebdingell	2021-05-27	-1	R	False	False	False	False	False	True	False	False
train	1397991805510164481	reprwilliams	repschneider	2021-05-27	-1	R	True	False	False	False	False	True	False	False
train	142376964899078144	senjohnbarrasso	senronjohnson	2011-12-01	1	R	False	False	False	False	True	True	False	False
train	15118754237124608	speakerpelosi	chelliepingree	2010-12-15	1	D	False	False	False	False	True	False	False	False
train	16392570497	repdianadegette	michaelcburgess	2010-06-17	-1	D	False	False	False	False	True	False	False	False
train	185825911856300032	repkevinbrady	repkaygranger	2012-03-30	1	R	False	False	False	False	True	False	False	False
train	204031748114350083	lindseygrahamsc	marcorubio	2012-05-19	1	R	True	False	False	False	True	False	False	False
train	210744081964482562	senmikelee	mikecrapo	2012-06-07	1	R	False	False	False	False	True	False	False	False
train	228576642434486272	senjohnbarrasso	congbillposey	2012-07-26	1	R	True	False	False	False	True	False	False	False
train	228592303239987201	repsamgraves	gopleader	2012-07-26	1	R	False	False	False	False	False	False	False	False
train	287228226571497472	repgarrett	gopleader	2013-01-04	1	R	False	False	False	False	True	False	False	False
train	287298767462494209	franklautenberg	speakerboehner	2013-01-04	-1	D	False	False	False	False	True	False	False	False
train	289109851550924800	rephultgren	senatorkirk	2013-01-09	1	R	True	False	False	False	False	True	False	False
train	289775887006695424	repmiketurner	repdavejoyce	2013-01-11	1	R	False	False	False	False	False	True	False	False
train	290956843906383874	boblatta	gopleader	2013-01-14	1	R	False	True	True	False	False	False	False	False
train	1395466011382587398	repmikegarcia	repcarbajal	2021-05-20	-1	R	False	False	False	False	False	True	False	False
train	1364708108707254274	repburgessowens	repstefanik	2021-02-24	1	R	True	False	False	False	False	True	False	False
train	1395148018647715840	repsarajacobs	speakerpelosi	2021-05-19	1	D	False	False	False	False	False	False	False	False
train	1394805988834820104	repbrianmast	speakerpelosi	2021-05-18	-1	R	False	True	False	False	False	False	False	False
train	1386814125720936450	repkatieporter	gopleader	2021-04-26	-1	D	False	True	True	False	False	False	False	False
train	1387071484091375620	reptedbudd	repchiproy	2021-04-27	1	R	False	False	False	False	True	False	False	False
train	1387456803844329478	repmeijer	repslotkin	2021-04-28	-1	R	False	False	False	False	True	False	False	False
train	1387480219938959360	repbrianbabin	repjamescomer	2021-04-28	1	R	True	False	False	False	True	False	False	False
train	1387502307466678275	repkatieporter	repmarktakano	2021-04-28	1	D	False	False	False	False	False	False	False	False
train	1388144748100296707	mariodb	repsires	2021-04-30	-1	R	True	False	False	False	False	True	False	False
train	1388243072312619013	repstevestivers	repblumenauer	2021-04-30	-1	R	False	False	False	False	False	False	False	False
train	1390729895781806080	repmmm	repelaineluria	2021-05-07	-1	R	True	False	False	False	True	True	False	False
train	1392206357609205768	senjoniernst	repmmm	2021-05-11	1	R	False	False	False	False	False	True	False	False
train	1392228652968984576	senduckworth	senrobportman	2021-05-11	-1	D	False	False	False	False	True	False	False	False
train	1392503724455702528	repbera	repkinzinger	2021-05-12	-1	D	False	False	False	False	False	False	False	False
train	1392572673260130307	repelaineluria	repmmm	2021-05-12	-1	D	False	False	False	False	False	False	False	False
train	1392574337119625221	repandybiggsaz	repdanbishop	2021-05-12	1	R	True	False	False	False	False	False	False	False
train	1392596943214456843	repvaldemings	repcheri	2021-05-12	1	D	False	False	False	False	False	False	False	False
train	1392607846718656517	repslotkin	repstevestivers	2021-05-12	-1	D	True	False	False	False	False	True	False	False
train	1392942036685295625	repswalwell	gopleader	2021-05-13	-1	D	False	True	True	False	False	False	False	False
train	1393276122083860492	repbrownley	repkatieporter	2021-05-14	1	D	False	False	False	False	True	False	False	False
train	1395123679512649742	repcindyaxne	reprokhanna	2021-05-19	1	D	False	False	False	False	False	False	False	False
train	1363655492795572225	repkaygranger	repronwright	2021-02-21	1	R	True	False	False	False	False	False	True	False
train	1362515204387581957	greschenthaler	repdavidtrone	2021-02-18	-1	R	False	False	False	False	False	True	False	False
train	1362423798205718536	repfletcher	repveasey	2021-02-18	-1	D	False	False	False	False	False	False	False	False
train	1330935916811186179	repgrothman	repmaloney	2020-11-23	-1	R	True	False	False	False	False	False	False	False
train	1331006158677676033	repjasoncrow	repcasten	2020-11-23	1	D	False	False	False	False	False	False	False	False
train	1331010364855578626	repfredupton	repdebdingell	2020-11-23	-1	R	False	False	False	False	False	True	False	False
train	1331317695317483520	senwarren	repbarbaralee	2020-11-24	1	D	False	False	False	False	False	False	False	False
train	1333179824404393984	reppaulmitchell	repkinzinger	2020-11-29	1	R	False	True	False	False	False	False	False	False
train	1333547607134777344	senwhitehouse	repkatieporter	2020-11-30	1	D	False	False	False	False	True	False	False	False
train	1333822134204968967	repbyrne	speakerpelosi	2020-12-01	-1	R	False	True	True	False	False	False	False	False
train	1333870811137134598	senrobportman	senatormenendez	2020-12-01	-1	R	False	False	False	False	True	False	False	False
train	1334682111790510081	repjoeneguse	repmaxrose	2020-12-03	1	D	True	False	False	False	True	False	False	False
train	1334881341855436800	reptimburchett	speakerpelosi	2020-12-04	-1	R	False	True	True	False	False	False	False	False
train	1334891036091486212	repwebster	speakerpelosi	2020-12-04	-1	R	False	False	True	False	False	False	False	False
train	1334904840909152256	repbrianbabin	repaoc	2020-12-04	-1	R	False	True	True	False	False	False	False	False
train	1334956221703589891	bettymccollum04	sentinasmith	2020-12-04	1	D	False	False	False	False	False	True	False	False
train	1335224063296483336	repriggleman	repdeanphillips	2020-12-05	-1	R	False	False	False	False	False	False	False	False
train	1336092583190269952	senatorshaheen	senatorbaldwin	2020-12-07	1	D	False	False	False	False	False	True	False	False
train	1336362405245366273	repspanberger	repdustyjohnson	2020-12-08	-1	D	False	False	False	False	False	False	False	False
train	1336403928330559491	repsherrill	txrandy14	2020-12-08	-1	D	False	False	False	False	False	False	False	False
train	1330902960528879623	marshablackburn	sengarypeters	2020-11-23	-1	R	False	False	False	False	False	True	False	False
train	1336700406248976385	repjerrynadler	senwarren	2020-12-09	1	D	False	False	False	False	False	True	False	False
train	1327704485284646912	repdebhaaland	repmarktakano	2020-11-14	1	D	False	False	False	False	False	True	False	False
train	1326227063968239620	repwexton	senjohnkennedy	2020-11-10	-1	D	False	True	True	False	False	False	False	False
train	1312036808092418049	repjimbanks	speakerpelosi	2020-10-02	-1	R	False	False	False	False	True	False	False	False
train	1312456145794076672	repdonbacon	repgwenmoore	2020-10-03	-1	R	False	False	False	False	True	False	False	False
train	1312503248608129025	repbrianfitz	repconorlamb	2020-10-03	-1	R	False	False	False	False	False	False	False	False
train	1313476611799384072	repgallagher	teammoulton	2020-10-06	-1	R	True	False	False	False	False	True	False	False
train	1313861629646385156	repkevinbrady	speakerpelosi	2020-10-07	-1	R	False	True	True	False	False	False	False	False
train	1314261053203787779	senatorloeffler	senatorwicker	2020-10-08	1	R	False	False	False	False	False	True	False	False
train	1314670671881007105	senatorbaldwin	sensherrodbrown	2020-10-09	1	D	False	False	False	False	False	False	False	False
train	1316491593583648773	repblumenauer	repaoc	2020-10-14	1	D	True	False	False	False	True	False	False	False
train	1317157090927038466	repsires	reprooney	2020-10-16	-1	D	False	False	False	False	False	False	False	False
train	1317178294698115072	repmattgaetz	repgregsteube	2020-10-16	1	R	False	False	False	False	False	True	False	False
train	1318225771702472704	senrickscott	speakerpelosi	2020-10-19	-1	R	False	True	True	False	False	False	False	False
train	1319397425115746304	repsires	reprooney	2020-10-22	-1	D	False	False	False	False	False	False	False	False
train	1321539175708057602	repmarkgreen	speakerpelosi	2020-10-28	-1	R	False	True	True	False	False	False	False	False
train	1322245518370721792	johncornyn	senatormenendez	2020-10-30	-1	R	False	False	False	False	True	False	False	False
train	1322308928739270656	repedcase	dorismatsui	2020-10-30	1	D	True	False	False	False	False	True	False	False
train	1323082199093096448	repjoshg	repdeanphillips	2020-11-01	1	D	False	False	False	False	True	False	False	False
train	1325849557184507904	senmarkey	senwarren	2020-11-09	1	D	False	False	False	False	False	False	False	False
train	1327338423502434305	reprickcrawford	speakerpelosi	2020-11-13	-1	R	False	True	False	False	False	False	False	False
train	291995455502569472	roslehtinen	senatormenendez	2013-01-17	-1	R	False	False	False	False	False	True	False	False
train	1336787594659631112	usrepkcastor	repraulgrijalva	2020-12-09	1	D	True	False	False	False	False	True	False	False
train	1337115396621688836	senthomtillis	chriscoons	2020-12-10	-1	R	False	False	False	False	False	True	False	False
